data,valores,pedidos,temp_max,temp_min,temp_media,umid_max,umid_min,umid_mediana,rad_min,rad_max,rad_mediana,vento_raj_max,vento_vel_media,precipitacao_total,dia_semana_num,dia_semana_binario,day_of_year,mes,trimestre,Chuva_aberta,dia_mes,feriado,vespera_feriado,semana_ano
2023-03-23,2599.92,48.0,34.4,20.7,25.92,99.0,47.0,79.5,11.2,2966.8,1446.0,9.3,2.07,0.0,3.0,0.0,82,3,1,0.0,23.0,0,0,12
2023-03-24,2206.66,59.0,32.7,20.9,25.62,100.0,45.0,80.5,6.4,2980.8,1446.2,6.5,1.52,0.2,4.0,0.0,83,3,1,0.0,24.0,0,0,12
2023-03-25,2708.67,68.0,30.0,21.1,23.46,100.0,65.0,90.5,2.1,2056.3,291.4,7.7,1.85,12.2,5.0,1.0,84,3,1,11.6,25.0,0,0,12
2023-03-26,4501.63,59.0,28.6,18.8,23.02,96.0,45.0,86.0,8.4,2707.9,1012.9,8.0,1.65,0.0,6.0,1.0,85,3,1,0.0,26.0,0,0,12
2023-03-27,1954.15,70.0,27.6,13.9,20.42,100.0,39.0,74.0,10.4,3134.5,1949.7,7.3,1.54,0.0,0.0,0.0,86,3,1,0.0,27.0,0,0,13
2023-03-28,1953.72,120.0,32.5,13.6,22.05,100.0,45.0,73.0,10.0,2793.5,1687.3,6.9,1.55,0.0,1.0,0.0,87,3,1,0.0,28.0,0,1,13
2023-03-29,2718.44,55.0,36.1,17.9,25.68,100.0,35.0,83.5,10.4,2887.9,1753.9,8.5,1.13,0.0,2.0,0.0,88,3,1,0.0,29.0,1,0,13
2023-03-30,2364.18,55.0,29.8,19.0,23.25,100.0,54.0,85.0,0.3,2559.3,846.7,16.8,1.83,19.6,3.0,0.0,89,3,1,0.0,30.0,0,1,13
2023-03-31,2184.54,70.0,31.4,18.7,23.58,100.0,51.0,91.5,1.2,2916.5,584.0,8.5,1.38,1.6,4.0,0.0,90,3,1,1.6,31.0,1,0,13
2023-04-01,2389.63,59.0,23.1,10.0,17.5,100.0,38.0,73.0,5.8,3082.2,1952.7,9.7,1.73,0.2,5.0,1.0,91,4,2,0.0,1.0,0,0,13
2023-04-02,3783.57,66.0,25.7,10.4,17.3,100.0,40.0,86.5,6.0,3037.9,1885.7,6.9,1.47,0.2,6.0,1.0,92,4,2,0.0,2.0,0,0,13
2023-04-03,1812.78,66.0,29.8,10.6,19.55,100.0,40.0,76.5,5.7,2942.5,1875.0,6.4,1.46,0.0,0.0,0.0,93,4,2,0.0,3.0,0,0,14
2023-04-04,1493.79,101.0,27.0,14.4,20.6,100.0,53.0,77.0,8.1,2362.5,1035.1,5.4,1.4,0.0,1.0,0.0,94,4,2,0.0,4.0,0,0,14
2023-04-05,1321.93,55.0,26.8,16.8,21.83,100.0,53.0,78.5,2.9,2345.0,1278.9,11.0,2.62,0.0,2.0,0.0,95,4,2,0.0,5.0,0,0,14
2023-04-06,860.14,48.0,23.0,17.2,19.36,100.0,63.0,85.0,22.3,2010.5,430.85,10.0,2.51,4.4,3.0,0.0,96,4,2,0.0,6.0,0,0,14
2023-04-07,2066.63,40.0,24.3,17.0,19.75,100.0,64.0,88.0,1.5,1239.5,634.9,8.0,2.27,0.0,4.0,0.0,97,4,2,0.0,7.0,0,0,14
2023-04-08,1247.83,25.0,25.4,14.9,19.61,100.0,59.0,82.0,4.4,1392.7,1026.6,7.8,1.96,0.0,5.0,1.0,98,4,2,0.0,8.0,0,0,14
2023-04-09,2443.09,58.0,29.2,16.4,21.56,100.0,56.0,85.0,2.6,2801.7,1272.3,5.4,1.6,0.0,6.0,1.0,99,4,2,0.0,9.0,0,0,14
2023-04-10,1528.07,38.0,32.1,16.8,23.15,100.0,39.0,88.0,3.1,2510.2,1672.8,6.8,1.05,0.0,0.0,0.0,100,4,2,0.0,10.0,0,0,15
2023-04-11,1579.16,68.0,33.7,15.0,22.88,100.0,33.0,83.0,2.7,2751.5,1691.5,5.7,1.05,0.0,1.0,0.0,101,4,2,0.0,11.0,0,0,15
2023-04-12,2276.12,47.0,34.3,17.7,24.34,98.0,29.0,74.0,0.6,2601.7,1096.6,8.8,1.32,0.0,2.0,0.0,102,4,2,0.0,12.0,0,0,15
2023-04-13,878.41,47.0,23.9,16.1,18.84,100.0,69.0,88.0,0.1,728.6,174.2,8.7,2.05,19.4,3.0,0.0,103,4,2,0.2,13.0,0,0,15
2023-04-14,1213.72,65.0,22.4,16.0,18.08,89.0,57.0,71.0,0.9,1893.7,1138.5,9.4,2.77,0.0,4.0,0.0,104,4,2,0.0,14.0,0,0,15
2023-04-15,1868.58,25.0,24.8,16.2,19.32,86.0,61.0,76.5,1.3,2451.1,957.7,8.9,2.67,0.0,5.0,1.0,105,4,2,0.0,15.0,0,0,15
2023-04-16,2750.7,38.0,24.8,18.3,20.68,97.0,70.0,90.0,1.2,1351.3,538.6,5.7,1.52,0.0,6.0,1.0,106,4,2,0.0,16.0,0,0,15
2023-04-17,816.0,52.0,23.9,16.8,19.36,100.0,53.0,91.5,0.1,1981.2,396.1,5.2,1.25,0.0,0.0,0.0,107,4,2,0.0,17.0,0,0,16
2023-04-18,1579.76,80.0,24.6,11.8,17.12,100.0,33.0,91.0,1.4,2680.6,1708.15,7.6,1.15,0.0,1.0,0.0,108,4,2,0.0,18.0,0,0,16
2023-04-19,626.15,23.0,22.5,11.3,15.24,92.0,34.0,53.0,160.8,1554.9,786.3,14.2,1.8,0.4,2.0,0.0,109,4,2,0.4,19.0,0,0,16
2023-04-20,924.44,47.0,20.2,7.8,12.85,99.0,42.0,84.0,0.2,2752.1,1699.55,5.6,1.16,0.4,3.0,0.0,110,4,2,0.2,20.0,0,1,16
2023-04-21,2621.6,18.0,26.7,5.4,14.43,100.0,29.0,88.5,256.6,2731.4,1719.1,9.4,1.67,0.0,4.0,0.0,111,4,2,0.0,21.0,1,0,16
2023-04-22,2508.5,29.0,26.9,11.2,18.32,97.0,36.0,74.0,0.2,2406.5,1127.6,5.7,1.42,0.0,5.0,1.0,112,4,2,0.0,22.0,0,0,16
2023-04-23,3345.55,80.0,26.9,11.1,18.7,100.0,45.0,73.5,2.0,2296.8,990.7,6.8,1.55,0.0,6.0,1.0,113,4,2,0.0,23.0,0,0,16
2023-04-24,1449.6,72.0,28.2,14.0,20.61,100.0,39.0,69.0,214.9,2589.3,1568.5,7.3,1.7,0.0,0.0,0.0,114,4,2,0.0,24.0,0,0,17
2023-04-25,812.99,99.0,21.8,16.3,18.59,100.0,56.0,97.5,6.0,852.0,67.1,9.3,1.86,44.2,1.0,0.0,115,4,2,37.4,25.0,0,0,17
2023-04-26,1327.99,42.0,24.8,15.6,18.73,100.0,56.0,92.0,1.9,1850.9,490.1,7.4,1.18,3.0,2.0,0.0,116,4,2,0.0,26.0,0,0,17
2023-04-27,1268.7,23.0,24.9,13.9,17.95,100.0,54.0,93.0,138.4,2131.9,1457.7,4.1,0.82,0.0,3.0,0.0,117,4,2,0.0,27.0,0,0,17
2023-04-28,1551.52,40.0,25.5,11.6,17.61,100.0,44.0,97.5,198.1,2507.8,1555.0,4.9,1.1,0.2,4.0,0.0,118,4,2,0.0,28.0,0,0,17
2023-04-29,2935.44,38.0,29.2,11.5,18.81,100.0,42.0,89.0,154.1,2535.4,1509.8,6.0,1.52,0.0,5.0,1.0,119,4,2,0.0,29.0,0,0,17
2023-04-30,3889.34,45.0,30.9,15.2,21.95,99.0,41.0,75.0,186.7,2539.2,1502.8,9.6,1.78,0.0,6.0,1.0,120,4,2,0.0,30.0,0,1,17
2023-05-01,2363.07,88.0,25.6,17.6,21.57,98.0,56.0,78.0,36.2,1419.7,370.1,8.5,1.52,0.6,0.0,0.0,121,5,2,0.6,1.0,1,0,18
2023-05-02,385.73,102.0,17.9,14.4,16.37,100.0,90.0,97.5,16.2,779.6,275.35,10.9,2.77,23.8,1.0,0.0,122,5,2,12.2,2.0,0,0,18
2023-05-03,484.87,66.0,17.1,15.5,16.34,100.0,97.0,100.0,0.0,351.3,69.3,8.8,2.85,23.8,2.0,0.0,123,5,2,22.6,3.0,0,0,18
2023-05-04,526.0,11.0,20.8,16.6,17.95,100.0,90.0,100.0,0.0,1145.4,356.4,5.7,1.45,2.0,3.0,0.0,124,5,2,0.8,4.0,0,0,18
2023-05-05,499.5,15.0,20.3,19.0,19.42,100.0,99.0,100.0,0.2,338.3,59.45,8.4,2.06,39.6,4.0,0.0,125,5,2,31.8,5.0,0,0,18
2023-05-06,1308.0,16.0,23.9,19.1,20.53,100.0,91.0,100.0,0.0,955.1,174.4,7.6,1.7,11.2,5.0,1.0,126,5,2,0.0,6.0,0,0,18
2023-05-07,1897.34,15.0,21.3,18.7,19.26,100.0,100.0,100.0,0.2,144.6,51.85,7.6,1.1,39.2,6.0,1.0,127,5,2,26.4,7.0,0,0,18
2023-05-08,1311.85,38.0,21.9,13.9,17.3,100.0,58.0,99.5,0.0,2359.0,1018.7,6.0,1.25,6.2,0.0,0.0,128,5,2,0.0,8.0,0,0,19
2023-05-09,1286.24,55.0,22.7,10.3,15.58,100.0,48.0,100.0,77.4,2415.4,1438.2,8.1,0.88,0.2,1.0,0.0,129,5,2,0.0,9.0,0,0,19
2023-05-10,1013.19,40.0,22.6,10.3,14.89,100.0,48.0,99.0,80.9,2315.7,1383.0,5.6,0.85,0.0,2.0,0.0,130,5,2,0.0,10.0,0,0,19
2023-05-11,806.5,38.0,18.2,8.1,12.38,100.0,48.0,93.0,101.7,2378.6,1251.3,4.8,0.88,0.2,3.0,0.0,131,5,2,0.0,11.0,0,0,19
2023-05-12,534.31,30.0,19.6,7.0,12.23,100.0,48.0,99.0,102.8,2392.9,1404.5,6.4,0.99,0.2,4.0,0.0,132,5,2,0.0,12.0,0,0,19
2023-05-13,1474.82,25.0,22.5,6.6,12.94,100.0,35.0,100.0,92.8,2315.3,1352.2,4.0,0.76,0.2,5.0,1.0,133,5,2,0.0,13.0,0,0,19
2023-05-14,2724.85,16.0,25.1,8.2,15.07,100.0,39.0,98.0,97.3,2273.1,1319.1,3.8,0.73,0.0,6.0,1.0,134,5,2,0.0,14.0,0,0,19
2023-05-15,1338.91,42.0,25.2,8.9,15.77,100.0,41.0,98.5,107.7,2322.3,1358.5,4.2,0.81,0.2,0.0,0.0,135,5,2,0.0,15.0,0,0,20
2023-05-16,1164.22,81.0,24.2,8.7,15.36,100.0,56.0,100.0,110.8,2324.2,1333.2,5.1,1.02,0.0,1.0,0.0,136,5,2,0.0,16.0,0,1,20
2023-05-17,1952.94,41.0,23.0,10.2,15.09,100.0,65.0,100.0,0.3,2275.9,845.0,5.5,1.52,0.0,2.0,0.0,137,5,2,0.0,17.0,1,0,20
2023-05-18,1126.64,35.0,27.8,9.0,17.29,100.0,40.0,100.0,90.2,2238.7,1271.9,5.6,0.94,0.4,3.0,0.0,138,5,2,0.0,18.0,0,0,20
2023-05-19,1515.99,56.0,25.2,10.5,16.88,100.0,54.0,100.0,100.9,2164.9,1352.6,5.0,0.96,0.0,4.0,0.0,139,5,2,0.0,19.0,0,0,20
2023-05-20,1510.57,35.0,24.0,11.2,16.33,100.0,58.0,99.0,35.7,2023.2,917.7,4.5,1.0,0.2,5.0,1.0,140,5,2,0.0,20.0,0,0,20
2023-05-21,1862.9,47.0,20.0,16.0,17.47,100.0,80.0,97.5,12.3,758.9,264.1,5.9,1.53,0.0,6.0,1.0,141,5,2,0.0,21.0,0,0,20
2023-05-22,1228.72,47.0,25.1,16.0,19.47,97.0,60.0,79.5,54.4,1774.3,403.7,6.9,1.95,0.6,0.0,0.0,142,5,2,0.2,22.0,0,0,21
2023-05-23,1826.27,52.0,26.6,12.8,19.27,100.0,60.0,97.5,72.1,2137.1,1196.8,6.2,1.32,0.0,1.0,0.0,143,5,2,0.0,23.0,0,0,21
2023-05-24,1552.86,35.0,29.3,15.5,21.64,100.0,47.0,88.0,61.6,1890.2,1217.2,7.9,1.68,0.0,2.0,0.0,144,5,2,0.0,24.0,0,0,21
2023-05-25,1490.49,52.0,28.4,16.2,21.88,98.0,45.0,67.0,70.7,2128.9,1198.5,9.2,1.75,0.0,3.0,0.0,145,5,2,0.0,25.0,0,0,21
2023-05-26,1178.19,47.0,28.8,16.1,22.55,100.0,46.0,63.0,0.6,1331.7,645.6,17.3,2.66,23.4,4.0,0.0,146,5,2,23.4,26.0,0,0,21
2023-05-27,904.35,44.0,20.5,16.9,18.63,100.0,80.0,96.5,0.6,440.1,144.7,9.4,2.1,24.8,5.0,1.0,147,5,2,0.2,27.0,0,0,21
2023-05-28,1847.75,33.0,17.2,11.2,13.77,98.0,59.0,77.5,30.6,2067.7,1164.0,9.4,2.19,0.0,6.0,1.0,148,5,2,0.0,28.0,0,0,21
2023-05-29,557.91,28.0,17.0,7.6,11.82,100.0,67.0,93.5,51.2,1475.7,1040.7,7.3,1.53,0.2,0.0,0.0,149,5,2,0.0,29.0,0,1,22
2023-05-30,659.09,52.0,19.9,8.7,13.25,100.0,71.0,95.5,51.8,2081.5,883.5,5.1,1.22,0.0,1.0,0.0,150,5,2,0.0,30.0,1,0,22
2023-05-31,926.86,18.0,22.9,9.2,14.02,100.0,60.0,100.0,25.2,2092.4,1169.6,3.1,0.8,0.4,2.0,0.0,151,5,2,0.0,31.0,0,0,22
2023-06-01,1289.02,20.0,24.2,10.5,16.3,100.0,63.0,100.0,47.3,2032.3,1079.4,4.7,0.85,0.0,3.0,0.0,152,6,2,0.0,1.0,0,0,22
2023-06-02,957.7,28.0,27.0,11.2,17.67,100.0,41.0,99.5,59.6,2092.7,1192.6,5.6,1.27,0.2,4.0,0.0,153,6,2,0.0,2.0,0,0,22
2023-06-03,2629.1,38.0,26.9,10.5,17.76,100.0,49.0,89.5,49.2,2064.8,1195.7,8.2,1.21,0.2,5.0,1.0,154,6,2,0.0,3.0,0,0,22
2023-06-04,3882.64,28.0,27.6,12.7,18.65,100.0,45.0,97.5,47.7,1969.1,1149.1,3.5,0.83,0.0,6.0,1.0,155,6,2,0.0,4.0,0,0,22
2023-06-05,966.23,76.0,21.8,17.0,18.77,100.0,76.0,98.0,0.0,1543.2,508.0,6.9,1.71,1.4,0.0,0.0,156,6,2,0.2,5.0,0,0,23
2023-06-06,1718.02,110.0,22.5,13.5,17.26,100.0,72.0,92.0,0.1,2013.8,1131.9,5.6,1.76,0.0,1.0,0.0,157,6,2,0.0,6.0,0,0,23
2023-06-07,1892.05,29.0,27.3,13.5,18.93,100.0,49.0,99.5,43.3,1909.7,950.8,4.8,0.83,0.0,2.0,0.0,158,6,2,0.0,7.0,0,0,23
2023-06-08,2652.06,55.0,28.0,13.4,19.55,100.0,45.0,93.0,40.3,1953.4,1120.1,7.2,1.22,0.0,3.0,0.0,159,6,2,0.0,8.0,0,0,23
2023-06-09,2641.52,60.0,28.8,15.6,22.76,98.0,39.0,61.0,48.2,2019.7,1134.1,11.7,2.42,0.0,4.0,0.0,160,6,2,0.0,9.0,0,0,23
2023-06-10,713.28,76.0,26.3,17.1,22.45,100.0,45.0,50.0,36.7,527.8,131.7,13.9,3.39,13.4,5.0,1.0,161,6,2,13.2,10.0,0,0,23
2023-06-11,1448.4,76.0,17.1,8.3,12.01,100.0,55.0,90.0,0.1,2023.2,648.9,8.7,1.95,6.4,6.0,1.0,162,6,2,0.0,11.0,0,0,23
2023-06-12,724.18,22.0,12.3,1.6,6.39,100.0,42.0,92.0,24.4,2165.6,1268.7,5.8,1.19,0.2,0.0,0.0,163,6,2,0.0,12.0,0,0,24
2023-06-13,199.0,42.0,9.6,0.8,5.25,100.0,71.0,100.0,13.1,1139.7,326.1,1.9,0.62,0.8,1.0,0.0,164,6,2,0.6,13.0,0,0,24
2023-06-14,392.0,22.0,12.2,8.4,10.13,100.0,86.0,96.0,11.7,666.6,309.8,,,1.4,2.0,0.0,165,6,2,1.2,14.0,0,0,24
2023-06-15,249.91,6.0,14.9,11.4,12.6,100.0,96.0,100.0,0.0,700.0,117.15,,,46.2,3.0,0.0,166,6,2,16.6,15.0,0,0,24
2023-06-16,420.0,12.0,17.8,11.8,13.84,100.0,71.0,99.5,0.0,1638.8,404.25,,,8.6,4.0,0.0,167,6,2,0.2,16.0,0,0,24
2023-06-17,705.88,8.0,16.9,8.8,12.2,100.0,52.0,95.0,32.1,2124.1,1094.8,,,0.0,5.0,1.0,168,6,2,0.0,17.0,0,0,24
2023-06-18,1636.32,13.0,16.2,5.4,10.06,100.0,53.0,99.5,26.0,1977.6,1182.9,,,0.2,6.0,1.0,169,6,2,0.0,18.0,0,0,24
2023-06-19,432.33,22.0,15.0,4.8,8.55,100.0,72.0,100.0,0.0,2142.8,613.3,,,0.0,0.0,0.0,170,6,2,0.0,19.0,0,0,25
2023-06-20,965.47,48.0,19.6,8.5,13.27,100.0,72.0,95.0,36.9,1726.4,1068.3,,,0.6,1.0,0.0,171,6,2,0.2,20.0,0,0,25
2023-06-21,343.72,14.0,15.3,12.4,13.73,100.0,94.0,100.0,9.4,239.9,108.0,,,18.4,2.0,0.0,172,6,2,15.0,21.0,0,0,25
2023-06-22,434.16,30.0,19.6,14.5,16.0,100.0,68.0,97.0,0.1,1627.3,68.65,,,2.8,3.0,0.0,173,6,2,0.0,22.0,0,0,25
2023-06-23,848.14,12.0,20.9,14.6,16.63,100.0,84.0,99.0,7.6,449.6,236.2,,,0.8,4.0,0.0,174,6,2,0.4,23.0,0,0,25
2023-06-24,2540.03,14.0,28.5,15.4,21.26,100.0,52.0,91.5,16.1,1919.5,679.9,,,0.0,5.0,1.0,175,6,2,0.0,24.0,0,0,25
2023-06-25,4059.09,28.0,25.6,20.1,24.06,100.0,54.0,59.5,19.9,1585.2,422.9,,,0.0,6.0,1.0,176,6,2,0.0,25.0,0,0,25
2023-06-26,2986.16,77.0,29.7,18.8,24.0,100.0,48.0,65.0,42.9,1947.7,1010.4,,,0.0,0.0,0.0,177,6,2,0.0,26.0,0,0,26
2023-06-27,2178.78,111.0,27.7,20.4,24.93,83.0,47.0,55.5,37.2,1990.5,1140.9,,,0.0,1.0,0.0,178,6,2,0.0,27.0,0,0,26
2023-06-28,269.63,86.0,24.1,14.1,19.32,99.0,52.0,80.5,19.5,404.9,159.6,,,0.2,2.0,0.0,179,6,2,0.0,28.0,0,0,26
2023-06-29,1137.27,67.0,15.6,5.2,10.68,100.0,55.0,86.0,31.7,2116.0,1280.6,,,0.0,3.0,0.0,180,6,2,0.0,29.0,0,0,26
2023-06-30,755.18,8.0,17.2,7.3,11.82,99.0,66.0,85.5,24.8,1980.7,1064.5,,,0.0,4.0,0.0,181,6,2,0.0,30.0,0,0,26
2023-07-01,1846.11,35.0,18.9,10.9,13.86,100.0,80.0,100.0,19.8,1533.7,619.0,,,0.0,5.0,1.0,182,7,3,0.0,1.0,0,0,26
2023-07-02,1608.31,24.0,18.3,14.0,15.65,100.0,83.0,100.0,0.0,1195.8,225.3,,,0.0,6.0,1.0,183,7,3,0.0,2.0,0,0,26
2023-07-03,1652.84,55.0,22.4,12.8,16.22,100.0,74.0,99.0,0.2,2002.9,655.55,,,0.0,0.0,0.0,184,7,3,0.0,3.0,0,0,27
2023-07-04,1804.8,45.0,25.6,12.3,18.81,100.0,45.0,79.5,29.7,2017.6,1214.8,,,0.2,1.0,0.0,185,7,3,0.0,4.0,0,0,27
2023-07-05,2440.31,48.0,22.7,16.7,20.6,89.0,49.0,61.0,14.4,1976.3,1044.2,,,0.0,2.0,0.0,186,7,3,0.0,5.0,0,0,27
2023-07-06,1952.51,55.0,26.3,13.0,19.8,100.0,45.0,75.0,18.7,1557.8,579.6,,,0.2,3.0,0.0,187,7,3,0.2,6.0,0,0,27
2023-07-07,766.42,70.0,18.5,15.7,16.75,100.0,96.0,100.0,0.0,159.0,51.15,,,43.8,4.0,0.0,188,7,3,33.8,7.0,0,0,27
2023-07-08,2125.22,60.0,19.2,14.1,16.31,100.0,71.0,94.0,0.0,1735.5,400.7,,,22.4,5.0,1.0,189,7,3,0.0,8.0,0,0,27
2023-07-09,2990.17,22.0,19.2,14.5,15.94,99.0,78.0,92.0,12.0,1314.6,771.2,,,0.0,6.0,1.0,190,7,3,0.0,9.0,0,0,27
2023-07-10,1027.28,60.0,18.2,13.9,16.24,100.0,86.0,94.0,0.3,1297.5,574.05,,,0.0,0.0,0.0,191,7,3,0.0,10.0,0,0,28
2023-07-11,706.82,85.0,17.2,12.7,14.4,97.0,82.0,89.5,0.0,895.5,316.35,,,0.0,1.0,0.0,192,7,3,0.0,11.0,0,0,28
2023-07-12,554.59,31.0,16.8,13.8,14.76,100.0,90.0,100.0,0.0,113.1,19.7,,,62.4,2.0,0.0,193,7,3,49.2,12.0,0,0,28
2023-07-13,852.0,22.0,16.0,8.0,11.53,100.0,77.0,95.0,0.1,646.0,181.2,,,20.8,3.0,0.0,194,7,3,6.4,13.0,0,0,28
2023-07-14,932.36,19.0,13.1,5.4,8.85,100.0,57.0,96.0,42.5,2277.5,1360.2,,,0.0,4.0,0.0,195,7,3,0.0,14.0,0,0,28
2023-07-15,1471.68,28.0,14.8,2.7,7.28,100.0,68.0,100.0,28.0,2150.0,824.3,,,0.2,5.0,1.0,196,7,3,0.0,15.0,0,0,28
2023-07-16,1696.39,28.0,16.0,6.1,10.66,100.0,56.0,100.0,38.1,1627.4,1116.2,,,0.0,6.0,1.0,197,7,3,0.0,16.0,0,0,28
2023-07-17,781.65,45.0,12.8,2.6,7.52,100.0,45.0,96.0,44.6,2199.6,1376.0,,,0.2,0.0,0.0,198,7,3,0.0,17.0,0,0,29
2023-07-18,460.62,50.0,12.1,0.5,5.8,100.0,55.0,92.0,40.0,2236.6,1375.9,,,0.2,1.0,0.0,199,7,3,0.0,18.0,0,0,29
2023-07-19,475.14,25.0,14.2,4.8,8.84,97.0,65.0,86.0,49.0,2213.9,1333.9,,,0.0,2.0,0.0,200,7,3,0.0,19.0,0,0,29
2023-07-20,993.61,13.0,18.1,9.4,13.24,97.0,70.0,90.0,26.0,1623.3,560.2,,,0.0,3.0,0.0,201,7,3,0.0,20.0,0,0,29
2023-07-21,2293.72,13.0,28.9,15.0,22.34,98.0,49.0,64.0,54.6,2084.0,1277.0,,,0.0,4.0,0.0,202,7,3,0.0,21.0,0,0,29
2023-07-22,3312.85,30.0,29.0,21.6,24.75,68.0,42.0,62.0,24.1,2196.8,1347.4,,,0.0,5.0,1.0,203,7,3,0.0,22.0,0,0,29
2023-07-23,4362.98,60.0,28.3,20.5,24.81,91.0,48.0,57.0,42.7,1725.7,782.1,,,0.0,6.0,1.0,204,7,3,0.0,23.0,0,0,29
2023-07-24,1006.97,90.0,21.2,14.2,16.6,95.0,69.0,86.0,0.2,1171.8,466.8,9.3,3.45,0.0,0.0,0.0,205,7,3,0.0,24.0,0,0,30
2023-07-25,500.05,120.0,16.0,13.2,14.8,100.0,91.0,100.0,0.0,562.6,168.4,8.1,2.34,16.2,1.0,0.0,206,7,3,5.6,25.0,0,0,30
2023-07-26,654.27,30.0,19.4,13.4,16.2,100.0,88.0,97.0,0.0,646.6,211.3,8.2,1.63,1.2,2.0,0.0,207,7,3,0.2,26.0,0,0,30
2023-07-27,916.91,13.0,16.3,6.4,11.53,100.0,57.0,98.5,56.1,2333.3,1371.1,6.9,1.25,0.2,3.0,0.0,208,7,3,0.0,27.0,0,0,30
2023-07-28,597.65,18.0,16.1,9.3,11.96,100.0,61.0,91.5,24.0,1889.2,1102.2,6.9,1.78,5.8,4.0,0.0,209,7,3,0.0,28.0,0,0,30
2023-07-29,1321.86,30.0,15.1,6.3,9.86,100.0,62.0,100.0,35.0,2426.5,1296.5,8.0,1.72,0.2,5.0,1.0,210,7,3,0.0,29.0,0,0,30
2023-07-30,2385.55,18.0,20.0,4.2,10.74,100.0,67.0,100.0,48.1,2352.0,1529.6,4.6,1.13,0.2,6.0,1.0,211,7,3,0.0,30.0,0,0,30
2023-07-31,2375.3,40.0,24.3,9.2,15.5,100.0,64.0,100.0,58.4,2261.1,1411.8,4.3,0.99,0.2,0.0,0.0,212,7,3,0.0,31.0,0,0,31
2023-08-01,1707.24,65.0,26.6,12.6,17.94,100.0,65.0,100.0,45.1,2303.0,1412.5,4.1,1.14,0.2,1.0,0.0,213,8,3,0.2,1.0,0,0,31
2023-08-02,2333.66,65.0,30.2,12.9,20.08,100.0,42.0,98.0,83.0,2299.2,1433.5,6.0,0.88,0.0,2.0,0.0,214,8,3,0.0,2.0,0,0,31
2023-08-03,1247.54,51.0,22.9,15.4,18.69,100.0,76.0,93.0,1.9,2215.4,667.0,11.1,1.94,0.2,3.0,0.0,215,8,3,0.0,3.0,0,0,31
2023-08-04,2617.58,60.0,22.3,13.8,16.9,100.0,77.0,95.0,0.0,2143.8,66.95,7.2,1.84,0.0,4.0,0.0,216,8,3,0.0,4.0,0,0,31
2023-08-05,1989.32,35.0,22.3,15.7,17.98,100.0,79.0,100.0,0.1,1784.7,475.9,6.6,2.01,0.0,5.0,1.0,217,8,3,0.0,5.0,0,0,31
2023-08-06,7403.25,70.0,31.1,15.6,21.85,100.0,38.0,86.0,0.2,2312.6,217.2,9.1,2.36,0.0,6.0,1.0,218,8,3,0.0,6.0,0,0,31
2023-08-07,627.76,55.0,28.2,11.7,19.12,100.0,43.0,86.5,36.1,330.1,177.4,12.7,2.6,10.2,0.0,0.0,219,8,3,3.8,7.0,0,0,32
2023-08-08,673.27,190.0,18.0,9.6,13.4,97.0,57.0,84.5,58.7,2440.5,1270.6,14.0,3.43,0.0,1.0,0.0,220,8,3,0.0,8.0,0,0,32
2023-08-09,709.69,18.0,15.3,12.7,13.84,100.0,65.0,97.0,1.6,577.7,265.0,10.0,2.39,5.4,2.0,0.0,221,8,3,5.0,9.0,0,0,32
2023-08-10,1559.27,18.0,23.9,14.0,17.42,100.0,75.0,95.0,47.6,2495.8,1299.1,5.4,1.49,0.0,3.0,0.0,222,8,3,0.0,10.0,0,0,32
2023-08-11,1287.93,20.0,24.1,16.6,19.5,100.0,71.0,93.0,0.3,810.5,410.4,14.0,1.57,25.8,4.0,0.0,223,8,3,0.2,11.0,0,0,32
2023-08-12,1821.57,40.0,17.6,7.8,13.47,98.0,29.0,62.0,118.2,2602.2,1646.5,7.5,1.45,0.0,5.0,1.0,224,8,3,0.0,12.0,0,0,32
2023-08-13,2537.74,35.0,14.1,1.7,7.61,100.0,34.0,80.0,111.6,2628.4,1696.9,5.2,1.19,0.0,6.0,1.0,225,8,3,0.0,13.0,0,0,32
2023-08-14,868.77,55.0,19.8,2.4,9.81,100.0,49.0,88.0,111.6,2583.4,1601.2,4.3,1.03,0.0,0.0,0.0,226,8,3,0.0,14.0,0,1,33
2023-08-15,1518.36,70.0,26.2,6.0,14.64,100.0,45.0,94.0,1.2,2534.1,1527.7,1.7,0.53,0.2,1.0,0.0,227,8,3,0.0,15.0,1,0,33
2023-08-16,2572.76,23.0,31.9,14.4,22.1,100.0,37.0,67.0,3.0,2491.5,1386.95,,,0.0,2.0,0.0,228,8,3,0.0,16.0,0,0,33
2023-08-17,3136.6,40.0,31.9,19.8,26.81,81.0,41.0,55.0,4.9,2419.9,1373.95,,,0.0,3.0,0.0,229,8,3,0.0,17.0,0,0,33
2023-08-18,733.62,70.0,26.1,15.6,18.42,100.0,59.0,95.0,3.8,710.2,136.8,4.2,1.23,14.2,4.0,0.0,230,8,3,7.0,18.0,0,0,33
2023-08-19,2615.15,90.0,20.0,7.7,14.03,100.0,30.0,84.0,0.9,2698.1,1620.1,9.5,1.36,0.2,5.0,1.0,231,8,3,0.0,19.0,0,0,33
2023-08-20,3867.38,21.0,22.1,8.0,14.05,100.0,59.0,87.0,1.0,2302.9,797.8,5.8,0.91,0.0,6.0,1.0,232,8,3,0.0,20.0,0,0,33
